"hdic_resblock_id","rent_type","n","mean_price"
1111027375419,2,2,228.125
1111027375420,2,3,265.435185185183
1111027375422,0,2,80.71651090343
1111027375422,1,8,79.4905711572375
1111027375422,2,3,251.656862745097
1111027375426,0,5,103.141414141416
1111027375426,1,7,105.787932652927
1111027375426,2,3,251.151515151517
1111027375430,0,1,145.83333333333
1111027375430,1,3,123.9708182572
1111027375430,2,8,338.954132672881
1111027375431,0,1,118.46153846154
1111027375431,1,1,143.65853658537
1111027375434,1,5,122.679258205576
1111027375435,0,1,113.92405063291
1111027375435,1,3,114.05738245851
1111027375435,2,1,69.35483870968
1111027375440,1,3,72.6444937176633
1111027375441,0,1,64.82222222222
1111027375441,1,6,54.664061428765
1111027375442,0,3,62.9889503135367
1111027375442,1,4,58.853957636565
1111027375444,0,1,64.40677966102
1111027375444,1,4,57.661288907605
1111027375445,0,2,60.941644562335
1111027375445,1,4,59.007977354605
1111027375451,1,2,65.74377905387
1111027375453,0,2,103.685344827585
1111027375453,1,10,103.156768758528
1111027375455,1,2,113.475870646765
1111027375457,1,1,71.2962962963
1111027375458,1,4,83.8669052659875
1111027375458,2,1,306.92307692308
1111027375459,1,1,70.37037037037
1111027375459,2,1,377.33333333333
1111027375462,1,3,115.422797637457
1111027375465,1,1,79.41176470588
1111027375466,0,2,147.02380952381
1111027375468,1,5,140.273827809368
1111027375468,2,3,300.125
1111027375469,0,1,63.15789473684
1111027375469,1,3,81.7988255131133
1111027375469,2,3,209.62962962963
1111027375470,1,1,102.5641025641
1111027375475,1,2,124.1679331307
1111027375479,0,2,121.323529411765
1111027375479,1,4,101.127214170692
1111027375479,2,3,313.703703703703
1111027375480,0,1,68.96551724138
1111027375483,1,1,130.55555555556
1111027375485,0,1,180
1111027375486,1,1,95.45454545455
1111027375487,0,1,122.22222222222
1111027375487,1,1,107.77777777778
1111027375487,2,3,272.146959794017
1111027375490,0,1,109.09090909091
1111027375490,1,1,101.5625
1111027375490,2,3,270.462962962963
1111027375491,1,1,122.66666666667
1111027375501,1,5,112.480158730158
1111027375502,1,6,116.25626088239
1111027375508,1,2,77.696078431375
1111027375509,0,1,72.09302325581
1111027375509,1,1,67.5
1111027375509,2,4,221.016594516595
1111027375510,0,4,92.442177126695
1111027375510,1,2,81.2462006079
1111027375510,2,10,259.838291855203
1111027375511,2,4,244.508578431373
1111027375512,0,2,66.666666666665
1111027375512,1,5,60.597263465422
1111027375513,0,3,55.31746031746
1111027375513,2,5,184.212197159566
1111027375514,0,3,57.3034037027767
1111027375514,1,4,53.2989954049
1111027375515,0,1,93.75
1111027375515,1,2,94.901129943505
1111027375515,2,6,236.753520852785
1111027375517,1,1,84.41558441558
1111027375518,0,2,36.901408450705
1111027375518,1,1,36
1111027375519,0,1,63.82978723404
1111027375519,1,6,62.19527217387
1111027375519,2,11,216.623375658804
1111027375520,0,1,61.62790697674
1111027375520,1,6,68.47328463273
1111027375522,1,1,35
1111027375522,2,3,204.88492063492
1111027375524,0,2,50.07329424307
1111027375524,1,2,44.776119402985
1111027375525,2,4,193.068609022555
1111027375528,1,1,142.91666666667
1111027375529,0,1,169.77419354839
1111027375533,0,5,71.117820674988
1111027375533,1,10,89.063520804664
1111027375533,2,3,220.964285714287
1111027375534,0,2,84.26903053328
1111027375534,1,4,88.0799418635075
1111027375534,2,8,210.884523809525
1111027375535,1,7,92.3957170640514
1111027375536,0,1,80
1111027375536,1,2,91.21835443038
1111027375536,2,1,153.75
1111027375537,1,3,97.7419065554633
1111027375537,2,3,269.861111111113
1111027375538,1,4,83.4465133260325
1111027375538,2,2,159.33333333333
1111027375544,1,4,86.5248172073575
1111027375550,1,1,43.47826086957
1111027375552,0,11,109.560643491805
1111027375552,1,28,116.522704103652
1111027375554,1,9,60.7508344472267
1111027375555,1,1,109.75609756098
1111027375562,0,1,116.66666666667
1111027375562,1,1,118.33333333333
1111027375563,0,1,66.66666666667
1111027375565,1,3,65.43596931196
1111027375565,2,10,194.721542836249
1111027375566,1,7,105.285296326489
1111027375567,1,2,129.45469767442
1111027375569,0,1,114.81481481481
1111027375569,1,4,115.07083987441
1111027375570,0,1,103.44827586207
1111027375570,1,3,114.014809236947
1111027375572,0,3,106.857142857143
1111027375572,1,1,127.02702702703
1111027375572,2,5,285.890476190476
1111027375573,0,1,93.10344827586
1111027375573,1,5,120.267084833994
1111027375573,2,2,270.857142857145
1111027375577,0,1,97.56097560976
1111027375577,1,2,109.15910808768
1111027375578,0,2,111.51026392962
1111027375578,1,2,125.510844748855
1111027375579,1,1,126.66666666667
1111027375583,0,1,130
1111027375583,2,2,240.833333333335
1111027375584,1,4,58.2936796510975
1111027375584,2,13,163.63558216809
1111027375585,0,2,54.640151515155
1111027375585,1,1,45.45454545455
1111027375585,2,17,140.676024525869
1111027375586,1,6,57.2713918454083
1111027375586,2,10,151.39901516612
1111027375589,0,1,42.66666666667
1111027375590,1,3,118.56544150262
1111027375591,0,1,108.51063829787
1111027375591,1,5,116.03524391365
1111027375591,2,2,248.484848484845
1111027375592,0,2,106.666666666665
1111027375592,1,13,113.790858684638
1111027375593,0,1,93.10344827586
1111027375593,1,12,103.016204344134
1111027375593,2,5,225.628840125392
1111027375596,1,14,116.745105153669
1111027375596,2,11,226.633303436449
1111027375597,1,3,103.683412656443
1111027375597,2,2,247.222222222225
1111027375598,0,1,90.27777777778
1111027375598,1,4,107.032847341338
1111027375598,2,3,217.875
1111027375599,1,1,87.83783783784
1111027375600,0,1,115.21739130435
1111027375600,1,2,107.5
1111027375600,2,4,282.145833333335
1111027375601,0,3,110.317018527683
1111027375601,1,5,106.10195454868
1111027375601,2,3,231.139705882353
1111027375602,1,2,111.144018583045
1111027375602,2,1,257.5
1111027375603,1,8,116.468172779311
1111027375605,0,2,80.88235294118
1111027375605,1,13,113.800731637671
1111027375605,2,3,296.592592592593
1111027375606,0,1,127.77777777778
1111027375606,1,3,117.56157635468
1111027375606,2,2,369.48717948718
1111027375607,0,1,94.31818181818
1111027375607,1,1,106.45161290323
1111027375608,0,1,75.75757575758
1111027375608,1,8,115.589921139744
1111027375608,2,2,313.208333333335
1111027375609,1,3,112.192021814663
1111027375609,2,1,212.66666666667
1111027375610,0,2,102.27808326787
1111027375610,1,10,115.273764474078
1111027375610,2,9,261.716049382717
1111027375613,1,3,72.7509367719467
1111027375613,2,9,192.167295667297
1111027375620,1,4,76.6942738633925
1111027375620,2,5,234.237753912754
1111027375622,1,1,69.16666666667
1111027375623,0,2,100.266175266175
1111027375623,1,2,93.15001156604
1111027375624,1,3,77.6352893664833
1111027375625,1,3,86.2134502923967
1111027375627,1,2,479.176470588235
1111027375634,1,3,63.2418123614867
1111027375635,0,2,68.82686849574
1111027375635,1,11,63.6168740414855
1111027375635,2,7,154.714285714284
1111027375636,1,12,66.53820992279
1111027375636,2,3,242.666666666667
1111027375637,1,2,50.240010378825
1111027375640,0,5,123.54089460707
1111027375640,1,9,144.746332835704
1111027375643,1,8,85.1063665479838
1111027375643,2,1,173
1111027375644,0,1,110
1111027375644,1,3,109.475308641977
1111027375644,2,4,238.095238095238
1111027375645,0,2,100.44642857143
1111027375645,1,5,96.896051139292
1111027375647,0,13,68.6790525858346
1111027375647,1,10,75.189938168577
1111027375649,1,2,83.021077283375
1111027375650,0,1,107.52688172043
1111027375650,1,7,130.60525107196
1111027375653,0,2,130.57413600892
1111027375653,1,4,115.286471640268
1111027375654,2,1,201.875
1111027375656,0,1,116.66666666667
1111027375656,1,3,105.712030574943
1111027375656,2,5,347.053174603174
1111027375657,0,1,106.3829787234
1111027375657,1,4,110.837983955355
1111027375657,2,3,265.38888888889
1111027375658,0,1,125.49019607843
1111027375658,1,2,126.78433889602
1111027375658,2,3,270.83190883191
1111027375660,1,1,127.90697674419
1111027375663,1,2,135.732142857145
1111027375667,1,2,81.365576102415
1111027375668,0,2,129.91452991453
1111027375668,1,8,112.384830535962
1111027375668,2,6,336.680555555555
1111027375669,1,5,102.986166132176
1111027375669,2,2,291.91919191919
1111027375671,0,1,116.66666666667
1111027375671,1,2,111.746430460075
1111027375671,2,7,260.666286929444
1111027375672,0,3,109.71384821514
1111027375672,1,12,108.590111193053
1111027375672,2,6,293.39417989418
1111027375673,0,1,126.19047619048
1111027375673,1,1,140.2380952381
1111027375674,1,3,117.789466848497
1111027375674,2,6,310.688822751322
1111027375675,1,1,125.45454545455
1111027375675,2,9,245.876068376069
1111027375676,1,10,90.169353870652
1111027375676,2,7,186.309462467357
1111027375677,0,1,95.58823529412
1111027375677,1,7,105.2014383466
1111027375677,2,4,183.521062271065
1111027375678,0,1,72.72727272727
1111027375678,1,5,92.669292278316
1111027375678,2,1,175.26315789474
1111027375680,0,2,113.620071684585
1111027375680,1,19,109.684750997112
1111027375680,2,18,279.519876048062
1111027375683,0,5,106.62899489963
1111027375683,1,17,108.687234832979
1111027375683,2,9,279.519640852973
1111027375685,1,2,101.635444543565
1111027375686,0,6,116.758817702215
1111027375686,1,33,122.909288400938
1111027375686,2,7,300.167600373483
1111027375690,1,1,34.28571428571
1111027375691,1,2,92.228464419475
1111027375691,2,3,283.666666666667
1111027375704,0,1,79.36507936508
1111027375708,0,1,96.89534883721
1111027375708,1,4,114.578858111928
1111027375710,0,2,112.40635301169
1111027375710,1,6,113.969627513508
1111027375714,0,1,100
1111027375714,1,1,90.78947368421
1111027375718,0,1,56.41025641026
1111027375718,1,2,77.19298245614
1111027375720,0,1,26.16822429907
1111027375720,1,2,30.88598901099
1111027375720,2,3,80.6826434277433
1111027375721,0,1,104.87804878049
1111027375721,1,1,95.83333333333
1111027375721,2,1,36.25
1111027375723,0,1,38.88888888889
1111027375723,1,1,39.32584269663
1111027375727,1,1,144.23076923077
1111027375729,1,1,106
1111027375731,0,1,78.94736842105
1111027375731,2,1,26.08695652174
1111027375735,1,3,116.12621599027
1111027375736,1,1,101.85185185185
1111027375738,2,16,131.730760091249
1111027375740,1,1,82.95454545455
1111027375740,2,3,189.447250280583
1111027375756,0,1,81.96721311475
1111027375756,1,2,72.465437788015
1111027375757,1,3,84.1485008818333
1111027375758,1,4,87.85504767945
1111027375761,1,2,96.90631808279
1111027375762,1,2,126.042444821735
1111027375762,2,1,376.15384615385
1111027375768,1,5,84.549529796366
1111027375768,2,1,217.77777777778
1111027375769,1,5,88.999365571262
1111027375772,0,2,73.94598155468
1111027375772,2,17,199.754397305481
1111027375773,1,2,115.75
1111027375776,0,1,72
1111027375779,1,5,74.973542727788
1111027375780,1,1,55.39215686275
1111027375782,1,1,193.75
1111027375783,1,6,78.8069078247033
1111027375785,1,1,91.81355932203
1111027375786,1,1,109.75609756098
1111027375786,2,1,388.33333333333
1111027375787,1,1,123.55555555556
1111027375788,1,1,76.92307692308
1111027375796,0,1,105.71428571429
1111027375796,1,10,111.017443440196
1111027375797,1,1,96.51162790698
1111027375797,2,3,322.416666666667
1111027375798,1,1,114.86486486486
1111027375798,2,4,264.464646464645
1111027375799,1,1,158.92857142857
1111027375807,1,1,98.52941176471
1111027375808,1,1,64.51612903226
1111027375811,1,7,109.328559498014
1111027375811,2,4,222.57575757576
1111027375819,1,1,89.47368421053
1111027375821,1,1,114.0350877193
1111027375822,1,1,108.10810810811
1111027375827,1,2,130.779874213835
1111027375828,1,2,108.84278002699
1111027375829,1,1,109.83606557377
1111027375831,1,3,40.5502392344467
1111027375833,0,1,41.07142857143
1111027375833,1,9,34.4223040332922
1111027375834,1,1,34.78260869565
1111027375836,1,3,46.9061560373467
1111027375839,0,4,56.455812900305
1111027375839,1,1,73.17073170732
1111027375843,0,2,73.928571428575
1111027375843,1,4,73.9527511961725
1111027375844,0,1,87.87878787879
1111027375844,1,2,78.087827121335
1111027375844,2,4,192.1875
1111027375845,0,1,100
1111027375846,1,1,187.94117647059
1111027375846,2,4,277.449494949493
1111027375847,1,11,103.206804935404
1111027375847,2,10,202.769451216197
1111027375849,1,1,43.39622641509
1111027375852,1,1,77.27272727273
1111027375855,1,5,78.067099998466
1111027375855,2,2,204.444444444445
1111027375859,0,2,64.22480620155
1111027375859,1,12,62.7349869196267
1111027375859,2,7,192.428127428127
1111027375860,0,6,53.003552417655
1111027375860,1,5,57.487771329008
1111027375860,2,5,152.770512820512
1111027375861,0,7,39.6286885993829
1111027375861,1,5,51.134264424278
1111027375861,2,1,90
1111027375862,0,2,30.95238095238
1111027375862,1,3,53.7314319667267
1111027375862,2,5,126.840522875818
1111027375864,0,1,63.38028169014
1111027375864,2,4,206.136363636365
1111027375866,0,2,67.64423076923
1111027375866,1,1,78.87323943662
1111027375867,0,2,111.025176896495
1111027375867,1,3,142.046070460703
1111027375868,1,7,142.246469586434
1111027375869,0,5,73.703423546488
1111027375869,1,8,82.7919148232187
1111027375869,2,3,160.21851851852
1111027375871,1,4,73.543722239175
1111027375871,2,1,303.75
1111027375872,0,8,83.3867807029575
1111027375872,1,12,86.5189250015533
1111027375872,2,13,223.624084249085
1111027375873,0,12,72.0615281171525
1111027375873,1,6,75.9586484044667
1111027375873,2,8,252.863667582416
1111027375874,0,1,66.17647058824
1111027375874,2,3,226.36363636364
1111027375875,2,5,152.831868686868
1111027375876,1,2,150.05081300813
1111027375877,1,1,54.7619047619
1111027375877,2,1,209
1111027375888,1,1,134.61538461538
1111027375889,1,2,68.846815834765
1111027375890,0,1,86.20689655172
1111027375890,1,4,68.5240252120525
1111027375895,1,1,152.5
1111027375896,1,1,203.125
1111027375901,1,7,62.6813649898871
1111027375902,1,3,94.0836940836933
1111027375903,0,2,84.04255319149
1111027375903,1,1,138.44444444444
1111027375904,0,5,61.829087822896
1111027375904,1,36,72.2405060158739
1111027375904,2,3,114.018893387313
1111027375906,2,4,162.851388377703
1111027375908,0,11,50.8516746411482
1111027375908,1,43,64.3704235323058
1111027375908,2,3,112.456140350877
1111027375910,1,1,111.11111111111
1111027375911,1,4,116.40684093437
1111027375913,1,1,116
1111027375915,1,4,120.20406415991
1111027375916,0,4,73.75
1111027375916,1,5,89.901057197074
1111027375917,0,1,122.22222222222
1111027375917,1,1,123.63636363636
1111027375918,1,4,81.1041666666675
1111027375918,2,3,208.232323232323
1111027375919,0,6,66.446989693535
1111027375919,1,7,68.3922578468243
1111027375919,2,9,229.344081844081
1111027375920,0,4,100.291051866757
1111027375920,2,12,206.277600871351
1111027375924,1,10,99.386734997029
1111027375924,2,5,217.465223665224
1111027375925,1,1,124.56140350877
1111027375926,0,1,57.44680851064
1111027375926,1,12,58.9532101942942
1111027375926,2,21,177.488267777974
1111027375932,1,2,109.094210873875
1111027375932,2,2,299.8125
1111027375933,1,5,105.66224355355
1111027375944,1,7,102.817582703703
1111027375944,2,1,279
1111027375945,0,9,66.2495704584478
1111027375945,1,58,76.5184563767974
1111027375945,2,24,189.702079476895
1111027375948,1,2,116.41604010025
1111027375952,1,6,120.15871425073
1111027375954,0,2,121.92789968652
1111027375954,1,6,122.666355994152
1111027375954,2,4,264.38095238095
1111027375955,1,1,200
1111027375956,0,4,77.3473872612525
1111027375956,1,2,79.892302259885
1111027375956,2,10,194.153846153846
1111027375961,0,1,71.11111111111
1111027375961,1,6,63.58733685253
1111027375962,0,3,49.2039237879633
1111027375962,1,5,52.643898662092
1111027375962,2,4,163.93189102564
1111027375963,0,1,70
1111027375963,1,4,64.8862102809475
1111027375963,2,2,197.735294117645
1111027375964,1,3,61.5633442862333
1111027375964,2,5,136.091287878788
1111027375966,0,1,75.86206896552
1111027375966,1,31,79.2630025113026
1111027375966,2,15,189.011685805373
1111027375967,0,3,73.8642956527967
1111027375967,1,13,77.8831919470608
1111027375967,2,9,172.854045889133
1111027375968,0,1,80.88235294118
1111027375968,1,18,76.6543660108111
1111027375968,2,9,157.091285907077
1111027375969,0,1,72.27722772277
1111027375969,1,15,89.1649609693307
1111027375969,2,4,237.791287878788
1111027375970,1,10,85.050093667704
1111027375971,1,3,32.0015308075033
1111027375977,1,1,25
1111027375984,0,1,87.71929824561
1111027375984,1,22,98.5560165596059
1111027375986,1,4,65.139705882355
1111027375986,2,1,214.44444444444
1111027375987,1,5,87.653796653798
1111027375987,2,4,188.800366300368
1111027375995,0,9,101.220229469846
1111027375995,1,22,70.9283644446059
1111027375995,2,4,178.748251748252
1111027375997,0,1,56.60377358491
1111027375997,1,1,67.30769230769
1111027375998,1,3,101.5746012207
1111027375999,0,3,119.979394646263
1111027375999,1,15,134.898731469637
1111027375999,2,7,327.355136926564
1111027376001,0,1,109.375
1111027376001,1,1,127.65957446809
1111027376002,1,1,149.60784313725
1111027376004,0,1,111.66666666667
1111027376004,1,3,100.798848702073
1111027376005,1,6,80.7206379484683
1111027376005,2,4,272.217893217892
1111027376007,0,1,109.45945945946
1111027376007,1,7,107.104489769187
1111027376008,0,1,60.22727272727
1111027376008,1,38,64.1248459739442
1111027376008,2,5,192.302777777778
1111027376010,0,2,80.113636363635
1111027376010,1,3,77.8959204110067
1111027376012,0,2,95.83647798742
1111027376012,1,6,123.850319676008
1111027376013,0,1,98.30508474576
1111027376013,1,21,107.252263934769
1111027376013,2,5,271.872619047618
1111027376014,1,1,100.88235294118
1111027376016,0,5,88.470690610724
1111027376016,1,24,107.406147479592
1111027376016,2,4,300.602813852815
1111027376017,0,1,78.68852459016
1111027376017,1,5,102.721437578812
1111027376018,1,1,96.49122807018
1111027376019,0,4,115.019769250712
1111027376019,1,6,107.318764525443
1111027376019,2,3,312.24025974026
1111027376021,0,2,78.333333333335
1111027376021,1,7,106.711068928254
1111027376022,2,2,180.35714285714
1111027376032,2,2,273.166666666665
1111027376033,1,8,59.3370099690925
1111027376033,2,15,176.372033848505
1111027376034,1,8,96.8560183756763
1111027376034,2,2,409.75
1111027376035,0,4,62.6553547354225
1111027376035,1,4,66.8673625952125
1111027376036,0,3,64.99659841552
1111027376036,1,8,66.6392824931625
1111027376039,1,3,113.13353313353
1111027376048,0,1,53.57142857143
1111027376049,0,1,72.11538461538
1111027376051,0,1,68.65671641791
1111027376051,1,6,81.2114845938383
1111027376051,2,4,193.688194444445
1111027376052,1,1,97.22222222222
1111027376053,0,1,125
1111027376053,2,1,246
1111027376059,0,1,101.5625
1111027376059,1,2,94.0205327414
1111027376059,2,2,239.076923076925
1111027376060,0,1,105
1111027376060,1,1,118
1111027376061,1,1,71.01449275362
1111027376066,1,1,140.65517241379
1111027376068,1,2,115.69487983281
1111027376070,1,1,86.01398601399
1111027376071,0,1,114.54545454545
1111027376071,1,1,112.72727272727
1111027376078,0,3,118.024691358023
1111027376078,1,7,118.018998465844
1111027376078,2,3,282.811965811967
1111027376080,2,3,373.685897435897
1111027376083,0,1,92.30769230769
1111027376084,0,1,102.46913580247
1111027376085,2,1,306.66666666667
1111027376089,1,2,97.403846153845
1111027376090,1,15,86.0146767894413
1111027376090,2,8,231.559342006034
1111027376091,1,2,61.666075125705
1111027376091,2,3,193.88888888889
1111027376093,1,5,101.965698314774
1111027376093,2,3,185.10962566845
1111027376095,1,2,106.823529411765
1111027376096,1,2,98.48484848485
1111027376097,0,1,75
1111027376098,1,1,72.86821705426
1111027376100,0,1,93.75
1111027376100,1,4,99.9242424242425
1111027376100,2,2,336.72222222222
1111027376101,1,3,123.88888888889
1111027376106,0,1,127.69230769231
1111027376106,1,1,134.91228070175
1111027376109,1,2,116.3626984127
1111027376113,2,3,317.925925925927
1111027376114,1,1,89.43089430894
1111027376119,1,3,130.18056610264
1111027376122,0,1,95.2380952381
1111027376122,1,2,93.241529621555
1111027376127,1,8,94.2395111449362
1111027376127,2,11,322.77318640955
1111027376129,0,1,87.6404494382
1111027376129,1,9,90.8636896265478
1111027376129,2,14,303.708519811434
1111027376130,0,1,77.04918032787
1111027376130,1,2,73.076923076925
1111027376131,1,2,102.907375643225
1111027376131,2,4,270.083333333333
1111027376134,0,3,81.4926739926733
1111027376134,1,7,90.5837370757329
1111027376134,2,5,176.20505307386
1111027376136,1,1,98.3606557377
1111027376136,2,1,178.42105263158
1111027376139,1,1,82.52427184466
1111027376140,1,2,97.65625
1111027376141,1,3,105.75929102344
1111027376143,1,1,125
1111027376144,1,1,124.82142857143
1111027376146,1,1,100
1111027376148,1,2,104.965034965035
1111027376153,0,1,78.40909090909
1111027376153,1,10,74.129856495778
1111027376153,2,20,243.100668530815
1111027376154,0,1,123.52941176471
1111027376154,1,2,124.172727272725
1111027376154,2,1,320.76923076923
1111027376159,1,10,100.849300997053
1111027376165,1,10,58.750845233199
1111027376165,2,16,159.820065045249
1111027376167,2,4,165.940476190475
1111027376168,2,3,245.46153846154
1111027376171,1,1,148.46153846154
1111027376173,1,2,118.055555555555
1111027376174,1,3,84.63829918729
1111027376175,0,1,115.78947368421
1111027376178,1,1,98.3606557377
1111027376180,1,1,122.5
1111027376181,0,1,52.08333333333
1111027376183,1,1,101.6393442623
1111027376183,2,3,265.690975690977
1111027376184,1,1,131.25
1111027376187,1,1,136.27906976744
1111027376188,1,2,110.69573537452
1111027376189,1,4,124.309690402215
1111027376190,1,4,120.25704045059
1111027376195,1,1,125.37313432836
1111027376195,2,2,220.71428571429
1111027376201,0,1,116.27906976744
1111027376202,0,1,106.25
1111027376202,1,16,114.307408469453
1111027376202,2,18,293.194622801263
1111027376208,1,7,78.2090442141271
1111027376208,2,3,207.16346153846
1111027376209,0,1,97.22222222222
1111027376209,1,1,113.4693877551
1111027376212,1,1,115.38461538462
1111027376212,2,5,233.466666666666
1111027376218,1,3,105.647887323943
1111027376218,2,9,324.470561344818
1111027376219,1,2,93.78306878307
1111027376219,2,6,232.135475635475
1111027376220,1,2,45.34987071752
1111027376223,1,3,59.6903460837867
1111027376226,1,1,57.37704918033
1111027376228,1,4,103.71820719603
1111027376229,1,1,96.49122807018
1111027376232,0,1,50
1111027376233,1,2,78.424329501915
1111027376235,1,3,94.9741274051633
1111027376235,2,12,280.371459254682
1111027376241,0,2,124.428861788615
1111027376241,1,4,125.94003868472
1111027376241,2,1,299
1111027376242,0,1,130.4347826087
1111027376242,1,3,141.07769423559
1111027376242,2,2,263.76984126984
1111027376244,0,2,116.171617161715
1111027376244,1,3,105.531728653633
1111027376247,0,8,104.312866347161
1111027376247,1,7,114.174356515893
1111027376250,0,2,45.27658045977
1111027376250,1,11,40.8223262077936
1111027376250,2,1,183
1111027376251,1,2,58.10141059855
1111027376252,1,1,42.1686746988
1111027376253,0,2,54.99041721952
1111027376254,0,1,57.00934579439
1111027376254,1,6,64.52402428876
1111027376254,2,8,237.002542392249
1111027376255,1,9,74.7755686901211
1111027376255,2,20,200.981312517891
1111027376256,1,4,66.0777158661925
1111027376256,2,18,217.352675873508
1111027376257,0,3,70.2155576382367
1111027376257,1,18,66.8383129157222
1111027376257,2,22,218.176000157975
1111027376258,0,1,77.5
1111027376258,1,8,75.8748739736675
1111027376258,2,1,210.66666666667
1111027376259,1,4,74.3652460444
1111027376260,0,1,65.47619047619
1111027376260,1,4,74.41513642494
1111027376260,2,4,215.03125
1111027376262,1,1,58.49056603774
1111027376264,1,1,115.51724137931
1111027376265,1,2,55.188679245285
1111027376266,1,1,70.15384615385
1111027376268,1,1,71.42857142857
1111027376272,0,1,155.55555555556
1111027376274,1,4,126.346861471863
1111027376274,2,1,370
1111027376277,1,1,81.35593220339
1111027376278,0,1,105.08474576271
1111027376278,1,8,117.12893161626
1111027376278,2,3,309.76430976431
1111027376279,0,1,72.84768211921
1111027376279,1,2,75.085742283195
1111027376280,0,2,124.86559139785
1111027376284,1,1,102.85714285714
1111027376289,1,1,111.11111111111
1111027376290,1,1,114.28571428571
1111027376301,1,4,78.859614782335
1111027376302,1,1,96.66666666667
1111027376302,2,1,202.14285714286
1111027376305,0,5,84.47748696756
1111027376305,1,3,78.9100529100533
1111027376307,0,1,144.44444444444
1111027376307,1,7,111.00068072846
1111027376309,1,1,85.57692307692
1111027376310,1,1,65.21739130435
1111027376310,2,3,225.285714285713
1111027376312,1,2,53.92509221602
1111027376312,2,3,174.326923076923
1111027376313,1,4,67.70632171653
1111027376313,2,12,204.105489417989
1111027376314,1,1,151.31578947368
1111027376315,0,1,166.66666666667
1111027376315,1,10,157.705194805196
1111027376317,0,4,125.346625034122
1111027376317,1,22,118.171532625932
1111027376317,2,4,226.36437908497
1111027376321,0,3,106.42930327869
1111027376321,1,10,100.629800345183
1111027376323,0,4,97.8020067504025
1111027376323,1,3,99.5125422522667
1111027376323,2,1,357
1111027376326,1,1,61.53846153846
1111027376334,0,4,65.5660377358525
1111027376334,1,39,69.1656548573508
1111027376337,0,2,104.38596491228
1111027376337,1,1,118.18181818182
1111027376338,0,1,98.3606557377
1111027376344,0,1,104.83870967742
1111027376344,1,1,125
1111027376345,2,3,214.47953216374
1111027376353,1,7,122.953483097209
1111027376354,0,6,61.755909807185
1111027376354,1,8,79.8939755945075
1111027376354,2,90,190.70720300034
1111027376355,1,1,101.0101010101
1111027376357,1,1,47.45762711864
1111027376361,0,2,101.34280089989
1111027376361,1,12,120.281363934245
1111027376361,2,1,297.27272727273
1111027376362,1,6,110.774357990795
1111027376363,1,16,107.788482562705
1111027376363,2,7,255.002679859823
1111027376366,1,3,123.465437788017
1111027376367,0,2,111.300904977375
1111027376371,0,1,118.8679245283
1111027376373,1,1,102.5641025641
1111027376374,1,1,106.19469026549
1111027376377,2,3,83.5025641025633
1111027376378,1,6,66.8432800602617
1111027376378,2,19,148.348567840828
1111027376381,0,1,173.07692307692
1111027376382,0,2,97.65503875969
1111027376382,1,1,86.79245283019
1111027376382,2,3,254.307359307357
1111027376385,0,2,49.79487179487
1111027376385,1,10,56.976371376864
1111027376386,0,2,109.52620967742
1111027376386,1,4,120.419025182518
1111027376386,2,8,326.747710622711
1111027376393,1,8,46.2563995812075
1111027376393,2,15,142.517710992711
1111027376394,0,1,45.45454545455
1111027376394,1,2,45.441729323305
1111027376394,2,3,126.454286454283
1111027376395,0,1,40
1111027376395,1,1,39.58333333333
1111027376395,2,9,139.779461279462
1111027376397,0,3,41.7482497977867
1111027376397,1,3,42.3489754774667
1111027376400,0,1,44.44444444444
1111027376401,0,2,79.06602254428
1111027376401,1,8,90.2881996466313
1111027376401,2,10,254.874741924742
1111027376402,0,2,88.15789473684
1111027376402,1,7,88.3160276508457
1111027376404,0,2,105.913978494625
1111027376404,1,17,119.462082728431
1111027376404,2,7,310.30402930403
1111027376405,0,1,111.84210526316
1111027376405,1,1,140.55555555556
1111027376405,2,3,354.72619047619
1111027376409,0,1,120
1111027376410,1,1,120.37735849057
1111027376411,2,2,258.873626373625
1111027376416,1,2,94.65925394548
1111027376417,0,1,118.8679245283
1111027376417,1,1,143.24324324324
1111027376418,1,1,103.44827586207
1111027376419,1,1,135.13513513514
1111027376419,2,1,410
1111027376423,1,3,90.95382833985
1111027376423,2,5,251.419444444444
1111027376424,0,2,82.14285714286
1111027376424,1,14,79.7204557353136
1111027376424,2,1,254.44444444444
1111027376425,1,2,69.900555041625
1111027376425,2,2,336.72222222222
1111027376426,1,3,82.0484747810333
1111027376426,2,4,235.43950786056
1111027376427,0,1,87.5
1111027376427,1,5,87.287676819464
1111027376427,2,9,260.381914381914
1111027376435,1,2,61.40873015873
1111027376436,1,1,45.45454545455
1111027376436,2,3,239
1111027376438,0,1,41.66666666667
1111027376438,1,2,54.74047991654
1111027376439,0,4,124.40396387858
1111027376439,1,9,125.122910573914
1111027376441,0,5,44.770248808252
1111027376441,1,4,58.08361391695
1111027376441,2,34,167.81800396355
1111027376444,0,1,53.52112676056
1111027376444,1,4,63.6368980466025
1111027376444,2,2,115.604166666665
1111027376447,1,12,91.18913500892
1111027376448,1,3,104.605324523983
1111027376456,0,1,113.33333333333
1111027376456,1,2,112
1111027376456,2,2,241.216666666665
1111027376461,1,1,77.58620689655
1111027376465,1,3,119.939975990393
1111027376465,2,2,210.61085972851
1111027376466,1,1,78.26086956522
1111027376468,0,1,88.33333333333
