hdic_city_id,hdic_district_id,hdic_bizcircle_id,hdic_resblock_id,frame_bedroom_num,rent_type,decoration,appid,price_trans,price_listing,price_trans_per_area,price_listing_per_area,sign_date,appc_date,diff_days,pt
110000,23008618,611100356,1.11103E+12,0,2,3,500,3990,3660,306.9230769,281.5384615,2018/1/20,2018/1/12,8,2.01803E+13
110000,23008618,611100356,1.11103E+12,0,2,3,500,3990,2890,332.5,240.8333333,2018/1/20,2018/1/12,8,2.01803E+13
110000,23008618,611100356,1.11103E+12,0,2,3,500,3990,3590,221.6666667,199.4444444,2018/1/20,2018/1/12,8,2.01803E+13
110000,23008618,611100356,1.12003E+15,1,1,3,500,5730,5730,121.9148936,121.9148936,2018/1/20,2018/1/20,0,2.01803E+13
110000,23008617,18335689,1.11103E+12,3,2,3,500,2930,2930,146.5,146.5,2018/1/24,2018/1/17,7,2.01803E+13
110000,23008618,18335766,1.11103E+12,0,2,3,500,3290,3390,365.5555556,376.6666667,2018/2/3,2018/1/28,6,2.01803E+13
110000,23008618,18335766,1.11103E+12,0,2,3,500,3290,3290,411.25,411.25,2018/2/3,2018/1/28,6,2.01803E+13
110000,23008618,18335766,1.11103E+12,0,2,3,500,3990,3990,306.9230769,306.9230769,2018/1/31,2018/1/28,3,2.01803E+13
110000,23008613,611100329,1.11103E+12,1,1,3,500,5660,5660,110.9803922,110.9803922,2018/1/19,2018/1/17,2,2.01803E+13
110000,23008618,611100398,1.12002E+15,3,2,3,500,1690,2330,130,179.2307692,2018/1/21,2018/1/20,1,2.01803E+13
110000,23008617,18335680,1.11103E+12,0,2,3,500,2690,2690,192.1428571,192.1428571,2018/1/28,2018/1/19,9,2.01803E+13
110000,23008617,18335680,1.11103E+12,0,2,3,500,2760,2760,162.3529412,162.3529412,2018/2/6,2018/1/19,18,2.01803E+13
110000,23008613,611100323,1.11103E+12,3,2,3,500,2730,2730,248.1818182,248.1818182,2018/3/9,2018/1/15,53,2.01803E+13
110000,23008615,611100611,1.11103E+12,3,2,3,500,1790,1790,179,179,2018/3/4,2018/2/26,6,2.01803E+13
110000,23008615,611100611,1.11103E+12,3,2,3,500,1790,1790,198.8888889,198.8888889,2018/3/4,2018/2/26,6,2.01803E+13
110000,23008615,611100611,1.11103E+12,3,2,3,500,2190,2190,168.4615385,168.4615385,2018/2/28,2018/2/26,2,2.01803E+13
110000,23008611,611100801,1.11105E+12,2,1,3,500,5530,5530,65.05882353,65.05882353,2018/1/30,2018/1/12,18,2.01803E+13
110000,23008617,611100351,1.11103E+12,1,1,3,500,4990,4990,121.7073171,121.7073171,2018/2/21,2018/1/16,36,2.01803E+13
110000,23008617,611100352,1.11103E+12,1,1,3,500,4190,4190,107.4358974,107.4358974,2018/1/21,2018/1/17,4,2.01803E+13
110000,23008617,611100352,1.11103E+12,0,2,3,500,1790,2090,149.1666667,174.1666667,2018/1/20,2018/1/11,9,2.01803E+13
110000,23008617,611100352,1.11103E+12,0,2,3,500,1790,1790,255.7142857,255.7142857,2018/1/20,2018/1/11,9,2.01803E+13
110000,23008618,18335762,1.11103E+12,3,2,3,500,2860,2890,220,222.3076923,2018/1/30,2018/1/19,11,2.01803E+13
110000,23008618,18335762,1.11103E+12,3,2,3,500,2860,2860,220,220,2018/1/30,2018/1/19,11,2.01803E+13
110000,23008611,611100310,1.11103E+12,3,2,3,500,2390,2390,199.1666667,199.1666667,2018/1/20,2018/1/15,5,2.01803E+13
110000,23008611,611100310,1.11103E+12,3,2,3,500,2390,2290,298.75,286.25,2018/1/20,2018/1/19,1,2.01803E+13
110000,23008613,18335710,1.11103E+12,2,1,3,500,7630,7630,129.3220339,129.3220339,2018/2/24,2018/1/30,25,2.01803E+13
110000,23008618,18335633,1.11103E+12,0,2,3,500,3290,3030,173.1578947,159.4736842,2018/1/20,2018/1/11,9,2.01803E+13
110000,23008618,18335633,1.11103E+12,0,2,3,500,3290,2730,235,195,2018/1/20,2018/1/11,9,2.01803E+13
110000,23008618,18335633,1.11103E+12,0,2,3,500,3290,2590,205.625,161.875,2018/1/20,2018/1/11,9,2.01803E+13
110000,23008618,18335633,1.11103E+12,0,2,3,500,3290,3290,131.6,131.6,2018/1/20,2018/1/11,9,2.01803E+13
110000,23008629,18335750,1.11103E+12,0,2,3,500,2890,2890,137.6190476,137.6190476,2018/1/20,2018/1/12,8,2.01803E+13
110000,23008613,611100322,1.11103E+12,0,2,3,500,2590,2790,199.2307692,214.6153846,2018/1/27,2018/1/15,12,2.01803E+13
110000,23008613,611100322,1.11103E+12,0,2,3,500,2790,2160,214.6153846,166.1538462,2018/2/22,2018/1/15,38,2.01803E+13
110000,23008611,611100392,1.11105E+12,2,1,3,500,6530,6530,71.75824176,71.75824176,2018/2/9,2018/1/18,22,2.01803E+13
110000,23008625,611100366,1.11103E+12,3,2,3,500,2190,2390,146,159.3333333,2018/1/21,2018/1/15,6,2.01803E+13
110000,23008625,611100366,1.11103E+12,3,2,3,500,2190,2190,168.4615385,168.4615385,2018/1/21,2018/1/15,6,2.01803E+13
110000,23008625,611100366,1.11103E+12,3,2,3,500,2190,2690,121.6666667,149.4444444,2018/1/21,2018/1/15,6,2.01803E+13
110000,23008613,18335707,1.11103E+12,3,2,3,500,2490,3490,207.5,290.8333333,2018/2/5,2018/1/16,20,2.01803E+13
110000,23008613,18335707,1.11103E+12,3,2,3,500,2490,2990,276.6666667,332.2222222,2018/2/5,2018/1/16,20,2.01803E+13
110000,23008613,18335707,1.11103E+12,3,2,3,500,2490,2490,415,415,2018/2/5,2018/1/16,20,2.01803E+13
110000,23008618,611100353,1.11103E+12,1,1,3,500,5390,5390,131.4634146,131.4634146,2018/1/21,2018/1/12,9,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,4330,4330,309.2857143,309.2857143,2018/3/2,2018/1/15,46,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,4330,4560,240.5555556,253.3333333,2018/3/2,2018/1/22,39,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,2690,3060,244.5454545,278.1818182,2018/1/16,2018/1/15,1,2.01803E+13
110000,23008618,18335766,1.11103E+12,3,2,3,500,5970,5190,314.2105263,273.1578947,2018/3/4,2018/1/21,42,2.01803E+13
110000,23008620,611100400,1.12003E+15,0,2,3,500,2090,2090,139.3333333,139.3333333,2018/1/25,2018/1/21,4,2.01803E+13
110000,23008618,18335630,1.11103E+12,1,1,3,500,6290,6290,101.4516129,101.4516129,2018/2/24,2018/1/18,37,2.01803E+13
110000,23008623,18335696,1.11105E+12,1,1,3,500,4460,4460,75.59322034,75.59322034,2018/1/22,2018/1/18,4,2.01803E+13
110000,23008613,611100322,1.11103E+12,3,2,3,500,1860,2290,132.8571429,163.5714286,2018/2/28,2018/1/19,40,2.01803E+13
110000,23008613,611100322,1.11103E+12,3,2,3,500,1860,1860,206.6666667,206.6666667,2018/2/25,2018/1/19,37,2.01803E+13
110000,23008613,611100322,1.11103E+12,3,2,3,500,2460,2460,205,205,2018/3/15,2018/1/19,55,2.01803E+13
110000,23008613,611100330,1.11103E+12,1,1,3,500,5260,5260,150.2857143,150.2857143,2018/2/10,2018/1/15,26,2.01803E+13
110000,23008616,611100697,1.11106E+12,2,1,3,500,4090,4090,50.49382716,50.49382716,2018/1/17,2018/1/12,5,2.01803E+13
110000,23008618,611100356,1.12003E+15,3,2,3,500,2990,2490,249.1666667,207.5,2018/1/13,2018/1/8,5,2.01803E+13
110000,23008611,18335745,1.11105E+12,3,2,3,500,2290,2590,152.6666667,172.6666667,2018/1/19,2018/1/15,4,2.01803E+13
110000,23008611,18335745,1.11105E+12,3,2,3,500,2290,2290,190.8333333,190.8333333,2018/1/19,2018/1/15,4,2.01803E+13
110000,23008611,18335745,1.11103E+12,0,2,3,500,2370,1960,197.5,163.3333333,2018/1/16,2018/1/16,0,2.01803E+13
110000,23008611,18335745,1.11103E+12,0,2,3,500,2370,2860,84.64285714,102.1428571,2018/1/16,2018/1/16,0,2.01803E+13
110000,23008624,611100362,1.11103E+12,0,2,3,500,1730,1730,101.7647059,101.7647059,2018/3/3,2018/1/28,34,2.01803E+13
110000,23008624,611100362,1.11103E+12,0,2,3,500,1360,1360,90.66666667,90.66666667,2018/2/8,2018/1/28,11,2.01803E+13
110000,23008624,611100362,1.11103E+12,0,2,3,500,1360,1490,56.66666667,62.08333333,2018/2/8,2018/1/28,11,2.01803E+13
110000,23008623,18335694,1.11103E+12,2,1,3,500,5330,5330,84.6031746,84.6031746,2018/2/28,2018/1/16,43,2.01803E+13
110000,23008616,611100697,1.11104E+12,2,2,3,500,2490,2490,207.5,207.5,2018/1/21,2018/1/18,3,2.01803E+13
110000,23008625,611100366,1.11103E+12,3,2,3,500,1790,1990,137.6923077,153.0769231,2018/1/22,2018/1/20,2,2.01803E+13
110000,23008625,611100366,1.11103E+12,3,2,3,500,1790,1790,198.8888889,198.8888889,2018/1/22,2018/1/20,2,2.01803E+13
110000,23008625,611100366,1.11103E+12,3,2,3,500,1790,1690,198.8888889,187.7777778,2018/1/22,2018/1/20,2,2.01803E+13
110000,23008624,611100360,1.11103E+12,3,2,3,500,1830,1830,140.7692308,140.7692308,2018/3/2,2018/1/20,41,2.01803E+13
110000,23008618,611100537,1.11105E+12,1,1,3,500,4490,4490,68.03030303,68.03030303,2018/2/23,2018/1/14,40,2.01803E+13
110000,23008624,611100360,1.11103E+12,3,2,3,500,2090,2090,149.2857143,149.2857143,2018/3/13,2018/1/27,45,2.01803E+13
110000,23008624,611100360,1.11103E+12,3,2,3,500,1590,1590,176.6666667,176.6666667,2018/2/2,2018/1/27,6,2.01803E+13
110000,23008626,18335653,1.11103E+12,3,2,3,500,4390,4390,292.6666667,292.6666667,2018/1/17,2018/1/10,7,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,3760,3330,341.8181818,302.7272727,2018/1/21,2018/1/20,1,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,3760,2990,417.7777778,332.2222222,2018/1/21,2018/1/16,5,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,3760,3760,188,188,2018/1/21,2018/1/16,5,2.01803E+13
110000,23008613,611100326,1.11103E+12,2,1,3,500,7390,7390,144.9019608,144.9019608,2018/1/20,2018/1/17,3,2.01803E+13
110000,23008611,611100797,1.11103E+12,3,2,3,500,1990,1990,221.1111111,221.1111111,2018/3/2,2018/1/9,52,2.01803E+13
110000,23008611,611100797,1.11103E+12,3,2,3,500,1690,1690,187.7777778,187.7777778,2018/2/22,2018/1/9,44,2.01803E+13
110000,23008613,611100321,1.11103E+12,1,1,3,500,5890,5890,151.025641,151.025641,2018/1/18,2018/1/12,6,2.01803E+13
110000,23008613,18335710,1.11103E+12,3,2,3,500,2690,3060,244.5454545,278.1818182,2018/1/21,2018/1/18,3,2.01803E+13
110000,23008613,18335710,1.11103E+12,3,2,3,500,2690,2690,298.8888889,298.8888889,2018/1/21,2018/1/18,3,2.01803E+13
110000,23008613,18335710,1.11103E+12,3,2,3,500,2690,3460,206.9230769,266.1538462,2018/1/21,2018/1/18,3,2.01803E+13
110000,23008624,611100364,1.11103E+12,3,2,3,500,3390,3390,211.875,211.875,2018/1/18,2018/1/16,2,2.01803E+13
110000,23008624,611100364,1.11103E+12,3,2,3,500,3390,2490,282.5,207.5,2018/1/18,2018/1/14,4,2.01803E+13
110000,23008624,611100364,1.11103E+12,3,2,3,500,3390,2390,339,239,2018/1/18,2018/1/14,4,2.01803E+13
110000,23008614,18335704,1.11103E+12,0,2,3,500,2690,4430,168.125,276.875,2018/1/20,2018/1/10,10,2.01803E+13
110000,23008614,18335704,1.11103E+12,0,2,3,500,2690,2690,244.5454545,244.5454545,2018/1/20,2018/1/10,10,2.01803E+13
110000,23008614,18335704,1.11103E+12,0,2,3,500,2690,2360,384.2857143,337.1428571,2018/1/20,2018/1/10,10,2.01803E+13
110000,23008614,18335704,1.11103E+12,0,2,3,500,2690,4130,62.55813953,96.04651163,2018/1/20,2018/1/10,10,2.01803E+13
110000,23008613,18335718,1.11103E+12,3,2,3,500,2730,2990,248.1818182,271.8181818,2018/1/21,2018/1/18,3,2.01803E+13
110000,23008613,18335718,1.11103E+12,3,2,3,500,2730,2730,227.5,227.5,2018/1/21,2018/1/12,9,2.01803E+13
110000,23008613,611100368,1.11103E+12,3,2,3,500,2630,2630,438.3333333,438.3333333,2018/2/2,2018/1/13,20,2.01803E+13
110000,23008623,18335694,1.11103E+12,2,1,3,500,5390,5390,99.81481481,99.81481481,2018/3/6,2018/1/20,45,2.01803E+13
110000,23008618,18335627,1.12003E+15,3,2,3,500,3090,3090,193.125,193.125,2018/1/20,2018/1/18,2,2.01803E+13
110000,23008613,18335710,1.11103E+12,0,2,3,500,2860,3890,204.2857143,277.8571429,2018/1/18,2018/1/17,1,2.01803E+13
110000,23008613,18335710,1.11103E+12,0,2,3,500,2860,3260,190.6666667,217.3333333,2018/1/18,2018/1/17,1,2.01803E+13
110000,23008613,18335710,1.11103E+12,0,2,3,500,2860,2860,357.5,357.5,2018/1/18,2018/1/17,1,2.01803E+13
110000,23008613,18335710,1.11103E+12,0,2,3,500,2860,2860,260,260,2018/3/3,2018/1/15,47,2.01803E+13
110000,23008617,18335685,1.11103E+12,3,2,3,500,2390,2390,239,239,2018/2/21,2018/1/14,38,2.01803E+13
110000,23008617,18335685,1.11103E+12,3,2,3,500,2390,1990,398.3333333,331.6666667,2018/2/21,2018/1/14,38,2.01803E+13
110000,23008617,18335685,1.11103E+12,3,2,3,500,2360,2360,295,295,2018/3/10,2018/1/14,55,2.01803E+13
110000,23008625,611100346,1.11103E+12,1,1,3,500,3490,3490,63.45454545,63.45454545,2018/1/24,2018/1/17,7,2.01803E+13
110000,23008626,18335669,1.11103E+12,1,1,3,500,5230,5230,193.7037037,193.7037037,2018/2/25,2018/1/19,37,2.01803E+13
110000,23008613,611100323,1.11103E+12,3,2,3,500,3260,3260,232.8571429,232.8571429,2018/1/24,2018/1/8,16,2.01803E+13
110000,23008613,611100323,1.11103E+12,3,2,3,500,3270,2760,327,276,2018/3/4,2018/1/15,48,2.01803E+13
110000,23008613,611100323,1.11103E+12,3,2,3,500,3260,2660,326,266,2018/1/24,2018/1/8,16,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,3890,3390,389,339,2018/2/4,2018/2/2,2,2.01803E+13
110000,23008611,18335745,1.11103E+12,3,2,3,500,2970,2590,174.7058824,152.3529412,2018/1/23,2018/1/12,11,2.01803E+13
110000,23008620,611100717,1.11104E+12,0,2,3,500,1990,2290,124.375,143.125,2018/2/2,2018/1/20,13,2.01803E+13
110000,23008620,611100717,1.11104E+12,0,2,3,500,1690,1690,169,169,2018/1/20,2018/1/20,0,2.01803E+13
110000,23008620,611100717,1.11104E+12,0,2,3,500,1990,1990,142.1428571,142.1428571,2018/2/2,2018/1/20,13,2.01803E+13
110000,23008613,611100322,1.11103E+12,3,2,3,500,2290,2290,163.5714286,163.5714286,2018/3/2,2018/1/19,42,2.01803E+13
110000,23008613,611100322,1.11103E+12,3,2,3,500,2290,1860,254.4444444,206.6666667,2018/3/2,2018/1/15,46,2.01803E+13
110000,23008613,611100316,1.11103E+12,1,1,3,500,6530,6530,114.5614035,114.5614035,2018/2/28,2018/1/22,37,2.01803E+13
110000,23008618,611100314,1.11105E+12,0,2,3,500,3260,3260,271.6666667,271.6666667,2018/2/3,2018/1/18,16,2.01803E+13
110000,23008618,611100314,1.11105E+12,0,2,3,500,3260,3190,250.7692308,245.3846154,2018/2/3,2018/1/18,16,2.01803E+13
110000,23008618,611100314,1.11105E+12,0,2,3,500,4290,3660,204.2857143,174.2857143,2018/1/19,2018/1/18,1,2.01803E+13
110000,23008611,611100801,1.11106E+12,3,2,3,500,1390,1790,115.8333333,149.1666667,2018/1/23,2018/1/12,11,2.01803E+13
110000,23008618,611100357,1.11103E+12,0,2,3,500,3290,3290,182.7777778,182.7777778,2018/1/24,2018/1/8,16,2.01803E+13
110000,23008625,611100365,1.11104E+12,3,2,3,500,1760,2160,97.77777778,120,2018/1/24,2018/1/20,4,2.01803E+13
110000,23008625,611100365,1.11104E+12,3,2,3,500,1760,1760,135.3846154,135.3846154,2018/1/24,2018/1/15,9,2.01803E+13
110000,23008625,611100365,1.11104E+12,3,2,3,500,1760,1890,103.5294118,111.1764706,2018/1/24,2018/1/20,4,2.01803E+13
110000,23008625,611100365,1.11103E+12,1,1,3,500,4360,4360,58.13333333,58.13333333,2018/2/2,2018/1/17,16,2.01803E+13
110000,23008611,611100801,1.11106E+12,3,2,3,500,1790,1360,198.8888889,151.1111111,2018/1/26,2018/1/19,7,2.01803E+13
110000,23008617,18335684,1.11103E+12,3,2,3,500,2760,2760,212.3076923,212.3076923,2018/1/21,2018/1/21,0,2.01803E+13
110000,23008613,18335706,1.11103E+12,1,1,3,500,6890,6890,90.65789474,90.65789474,2018/2/21,2018/1/17,35,2.01803E+13
110000,23008626,18335656,1.11103E+12,3,2,3,500,4470,3790,298,252.6666667,2018/1/22,2018/1/19,3,2.01803E+13
110000,23008626,18335656,1.11103E+12,3,2,3,500,3870,3290,322.5,274.1666667,2018/2/28,2018/1/18,41,2.01803E+13
110000,23008626,18335656,1.11103E+12,3,2,3,500,4470,3590,235.2631579,188.9473684,2018/1/22,2018/1/19,3,2.01803E+13
110000,23008613,611100323,1.11103E+12,2,1,3,500,6890,6890,106,106,2018/3/13,2018/1/21,51,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,3030,3560,233.0769231,273.8461538,2018/1/21,2018/1/17,4,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,3030,3030,275.4545455,275.4545455,2018/1/21,2018/1/17,4,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,3030,4130,137.7272727,187.7272727,2018/1/21,2018/1/17,4,2.01803E+13
110000,23008623,18335694,1.11103E+12,3,2,3,500,2790,2790,186,186,2018/1/24,2018/1/16,8,2.01803E+13
110000,23008618,18335631,1.11103E+12,3,2,3,500,3570,2990,255,213.5714286,2018/1/19,2018/1/17,2,2.01803E+13
110000,23008624,611100360,1.11103E+12,3,2,3,500,2130,2130,142,142,2018/1/19,2018/1/10,9,2.01803E+13
110000,23008624,611100360,1.11103E+12,3,2,3,500,1790,1790,162.7272727,162.7272727,2018/1/23,2018/1/10,13,2.01803E+13
110000,23008613,611100368,1.11103E+12,1,1,3,500,5390,5390,125.3488372,125.3488372,2018/1/22,2018/1/12,10,2.01803E+13
110000,23008618,18335630,1.11103E+12,2,1,3,500,8285,8290,82.02970297,82.07920792,2018/2/1,2018/1/19,13,2.01803E+13
110000,23008613,18335714,1.11104E+12,0,2,3,500,3030,3030,216.4285714,216.4285714,2018/1/19,2018/1/11,8,2.01803E+13
110000,23008613,18335714,1.11104E+12,0,2,3,500,3030,1960,336.6666667,217.7777778,2018/1/19,2018/1/11,8,2.01803E+13
110000,23008613,18335714,1.11104E+12,0,2,3,500,3030,1930,378.75,241.25,2018/1/19,2018/1/11,8,2.01803E+13
110000,23008613,18335714,1.11104E+12,0,2,3,500,2390,2390,170.7142857,170.7142857,2018/3/1,2018/1/11,49,2.01803E+13
110000,23008618,611100356,1.11103E+12,3,2,3,500,2690,2690,224.1666667,224.1666667,2018/3/4,2018/1/23,40,2.01803E+13
110000,23008613,18335730,1.11103E+12,2,1,3,500,7760,7760,119.3846154,119.3846154,2018/1/23,2018/1/13,10,2.01803E+13
110000,23008613,18335724,1.11103E+12,0,2,3,500,2030,2390,203,239,2018/2/4,2018/1/27,8,2.01803E+13
110000,23008613,18335724,1.11103E+12,0,2,3,500,2030,2030,290,290,2018/2/4,2018/1/27,8,2.01803E+13
110000,23008613,18335724,1.11103E+12,0,2,3,500,2490,2390,276.6666667,265.5555556,2018/3/2,2018/1/27,34,2.01803E+13
110000,23008613,18335724,1.11103E+12,0,2,3,500,2490,2230,276.6666667,247.7777778,2018/3/2,2018/1/27,34,2.01803E+13
110000,23008611,611100797,1.11103E+12,3,2,3,500,2090,1990,174.1666667,165.8333333,2018/1/28,2018/1/12,16,2.01803E+13
110000,23008611,611100797,1.11103E+12,3,2,3,500,1630,1630,181.1111111,181.1111111,2018/3/3,2018/1/12,50,2.01803E+13
110000,23008611,18335745,1.11103E+12,3,2,3,500,3490,2730,232.6666667,182,2018/1/21,2018/1/13,8,2.01803E+13
110000,23008611,18335745,1.11103E+12,3,2,3,500,3490,3490,268.4615385,268.4615385,2018/1/21,2018/1/13,8,2.01803E+13
110000,23008611,18335745,1.11103E+12,3,2,3,500,3490,2990,174.5,149.5,2018/1/21,2018/1/13,8,2.01803E+13
110000,23008623,18335694,1.11103E+12,3,2,3,500,2890,2890,192.6666667,192.6666667,2018/1/20,2018/1/17,3,2.01803E+13
110000,23008623,18335694,1.11103E+12,3,2,3,500,2890,2490,262.7272727,226.3636364,2018/1/20,2018/1/19,1,2.01803E+13
110000,23008623,18335694,1.11103E+12,3,2,3,500,2830,2830,217.6923077,217.6923077,2018/3/9,2018/1/19,49,2.01803E+13
110000,23008629,18335750,1.11106E+12,3,2,3,500,2360,2360,181.5384615,181.5384615,2018/1/22,2018/1/12,10,2.01803E+13
110000,23008613,611100322,1.11103E+12,0,2,3,500,1930,2590,148.4615385,199.2307692,2018/1/27,2018/1/15,12,2.01803E+13
110000,23008613,611100322,1.11103E+12,0,2,3,500,1930,1930,193,193,2018/1/27,2018/1/15,12,2.01803E+13
110000,23008613,611100322,1.11103E+12,0,2,3,500,1930,2190,193,219,2018/1/27,2018/1/15,12,2.01803E+13
110000,23008624,611100360,1.11105E+12,3,2,3,500,1390,1390,126.3636364,126.3636364,2018/3/2,2018/1/16,45,2.01803E+13
110000,23008624,611100360,1.11105E+12,3,2,3,500,1390,1730,86.875,108.125,2018/3/2,2018/1/16,45,2.01803E+13
110000,23008613,18335711,1.11103E+12,3,2,3,500,2690,2690,336.25,336.25,2018/3/2,2018/1/15,46,2.01803E+13
110000,23008611,18335745,1.11105E+12,3,2,3,500,2460,2460,223.6363636,223.6363636,2018/2/3,2018/1/31,3,2.01803E+13
110000,23008611,18335745,1.11105E+12,3,2,3,500,2290,2290,208.1818182,208.1818182,2018/1/27,2018/1/31,-4,2.01803E+13
110000,23008611,18335745,1.11105E+12,3,2,3,500,2290,2690,152.6666667,179.3333333,2018/1/27,2018/1/31,-4,2.01803E+13
110000,23008613,18335711,1.11103E+12,0,2,3,500,2790,4290,155,238.3333333,2018/1/23,2018/1/19,4,2.01803E+13
110000,23008613,18335711,1.11103E+12,0,2,3,500,2790,2790,253.6363636,253.6363636,2018/1/23,2018/1/22,1,2.01803E+13
110000,23008613,18335711,1.11103E+12,0,2,3,500,2790,2890,214.6153846,222.3076923,2018/1/23,2018/1/19,4,2.01803E+13
110000,23008615,18335749,1.11103E+12,3,2,3,500,2090,2090,174.1666667,174.1666667,2018/1/23,2018/1/15,8,2.01803E+13
110000,23008615,18335749,1.11103E+12,3,2,3,500,1890,2260,105,125.5555556,2018/1/26,2018/1/19,7,2.01803E+13
110000,23008611,611100797,1.11103E+12,0,2,3,500,2190,2390,121.6666667,132.7777778,2018/3/3,2018/1/15,47,2.01803E+13
110000,23008611,611100797,1.11103E+12,0,2,3,500,2190,1730,136.875,108.125,2018/3/3,2018/1/15,47,2.01803E+13
110000,23008611,611100797,1.11103E+12,0,2,3,500,2190,2190,91.25,91.25,2018/3/3,2018/1/15,47,2.01803E+13
110000,23008615,611100610,1.11104E+12,0,2,3,500,1790,1790,198.8888889,198.8888889,2018/3/10,2018/1/16,53,2.01803E+13
110000,23008615,611100610,1.11104E+12,0,2,3,500,1660,1690,207.5,211.25,2018/1/21,2018/1/18,3,2.01803E+13
110000,23008615,611100610,1.11104E+12,0,2,3,500,1660,1660,207.5,207.5,2018/1/21,2018/1/18,3,2.01803E+13
110000,23008625,611100366,1.11103E+12,0,2,3,500,2890,2890,180.625,180.625,2018/3/3,2018/1/25,37,2.01803E+13
110000,23008625,611100366,1.11103E+12,0,2,3,500,1890,1830,210,203.3333333,2018/1/24,2018/1/25,-1,2.01803E+13
110000,23008625,611100366,1.11103E+12,0,2,3,500,1890,2060,135,147.1428571,2018/1/24,2018/1/25,-1,2.01803E+13
110000,23008617,611100343,1.11105E+12,0,2,3,500,3130,1890,447.1428571,270,2018/1/18,2018/1/13,5,2.01803E+13
110000,23008613,18335711,1.11103E+12,2,1,3,500,7530,7530,136.9090909,136.9090909,2018/3/7,2018/1/23,43,2.01803E+13
110000,23008613,18335723,1.11103E+12,1,1,3,500,4290,4290,115.9459459,115.9459459,2018/2/28,2018/1/10,49,2.01803E+13
110000,23008613,18335734,1.11103E+12,2,1,3,500,6590,6590,113.6206897,113.6206897,2018/2/1,2018/1/26,6,2.01803E+13
110000,23008613,18335641,1.11103E+12,2,1,3,500,6660,6660,116.8421053,116.8421053,2018/2/28,2018/2/2,26,2.01803E+13
110000,23008617,611100348,1.11103E+12,0,2,3,500,2430,3260,142.9411765,191.7647059,2018/1/19,2018/1/15,4,2.01803E+13
110000,23008617,611100348,1.11103E+12,0,2,3,500,2430,2430,186.9230769,186.9230769,2018/1/19,2018/1/15,4,2.01803E+13
110000,23008617,611100348,1.11103E+12,0,2,3,500,2430,2190,186.9230769,168.4615385,2018/1/19,2018/1/15,4,2.01803E+13
110000,23008617,611100431,1.12003E+15,2,1,3,500,5390,5390,92.93103448,92.93103448,2018/2/23,2018/1/22,32,2.01803E+13
110000,23008618,611100353,1.11103E+12,1,1,3,500,5590,5590,103.5185185,103.5185185,2018/1/21,2018/1/19,2,2.01803E+13
110000,23008611,18335747,1.11103E+12,3,2,3,500,2160,2160,166.1538462,166.1538462,2018/2/5,2018/1/17,19,2.01803E+13
110000,23008611,18335747,1.11103E+12,3,2,3,500,1890,1890,189,189,2018/2/3,2018/1/17,17,2.01803E+13
110000,23008611,18335747,1.11103E+12,3,2,3,500,2260,2260,141.25,141.25,2018/1/27,2018/1/17,10,2.01803E+13
110000,23008624,611100360,1.11103E+12,3,2,3,500,1660,1590,166,159,2018/1/24,2018/1/9,15,2.01803E+13
110000,23008624,611100360,1.11103E+12,3,2,3,500,1590,2190,88.33333333,121.6666667,2018/2/25,2018/1/24,32,2.01803E+13
110000,23008629,18335750,1.11103E+12,3,2,3,500,2990,1990,332.2222222,221.1111111,2018/1/19,2018/1/16,3,2.01803E+13
110000,23008618,18335754,1.11103E+12,1,1,3,500,5960,5960,180.6060606,180.6060606,2018/1/19,2018/1/16,3,2.01803E+13
110000,23008611,611100801,1.11103E+12,2,1,3,500,3960,3960,56.57142857,56.57142857,2018/3/4,2018/1/16,47,2.01803E+13
110000,23008618,18335630,1.11103E+12,1,1,3,500,5190,5190,129.75,129.75,2018/2/27,2018/1/22,36,2.01803E+13
110000,23008615,611100343,1.11103E+12,3,2,3,500,1530,1790,127.5,149.1666667,2018/1/18,2018/1/12,6,2.01803E+13
110000,23008624,611100362,1.11103E+12,0,2,3,500,1390,1690,81.76470588,99.41176471,2018/2/25,2018/2/2,23,2.01803E+13
110000,23008624,611100362,1.11103E+12,0,2,3,500,1390,1390,92.66666667,92.66666667,2018/2/25,2018/2/2,23,2.01803E+13
110000,23008624,611100362,1.11103E+12,0,2,3,500,1490,1490,55.18518519,55.18518519,2018/3/4,2018/2/2,30,2.01803E+13
110000,23008613,611100323,1.11103E+12,0,2,3,500,2690,2690,206.9230769,206.9230769,2018/1/23,2018/1/17,6,2.01803E+13
110000,23008613,18335710,1.11103E+12,2,2,3,500,3590,3590,239.3333333,239.3333333,2018/1/20,2018/1/18,2,2.01803E+13
110000,23008613,18335710,1.11103E+12,2,2,3,500,3030,3030,303,303,2018/3/3,2018/1/18,44,2.01803E+13
