hdic_resblock_id,rent_type,n,mean_price
1.11103E+12,2,6,310.6888228
1.11103E+12,2,9,245.8760684
1.11103E+12,2,7,186.3094625
1.11103E+12,1,1,95.41666667
1.11103E+12,2,4,183.5210623
1.11103E+12,2,1,175.2631579
1.11103E+12,1,8,119.0467779
1.11103E+12,2,18,279.519876
1.11103E+12,1,4,127.3131537
1.11103E+12,2,9,279.5196409
1.11103E+12,1,13,131.9673305
1.11103E+12,2,7,300.1676004
1.11103E+12,2,3,283.6666667
1.11103E+12,2,3,80.68264343
1.11103E+12,1,2,115.3657946
1.11103E+12,2,16,131.7307601
1.11103E+12,2,3,189.4472503
1.11103E+12,1,1,99.8
1.11103E+12,1,1,125.2941176
1.11103E+12,1,1,123.0526316
1.11103E+12,2,1,376.1538462
1.11103E+12,1,1,98.97435897
1.11103E+12,2,1,217.7777778
1.11103E+12,1,2,107.4570912
1.11103E+12,2,16,206.3015471
1.11103E+12,1,2,115.75
1.11103E+12,1,3,78.75707414
1.11103E+12,1,2,96.04383117
1.11103E+12,2,1,388.3333333
1.11103E+12,1,1,123.5555556
1.11103E+12,1,1,121.5873016
1.11103E+12,2,3,322.4166667
1.11103E+12,2,4,264.4646465
1.11103E+12,1,3,124.8784722
1.11103E+12,2,4,222.5757576
1.11103E+12,1,2,130.7798742
1.11103E+12,1,1,89.61538462
1.11103E+12,2,4,192.1875
1.11103E+12,1,1,187.9411765
1.11103E+12,2,4,277.4494949
1.11103E+12,1,7,111.8935928
1.11103E+12,2,10,202.7694512
1.11103E+12,1,5,78.0671
1.11103E+12,2,2,204.4444444
1.11103E+12,1,5,72.34403145
1.11103E+12,2,7,192.4281274
1.11103E+12,1,1,75.5
1.11103E+12,2,5,152.7705128
1.11103E+12,1,3,55.4284524
1.11103E+12,2,1,90
1.11103E+12,1,1,60.60606061
1.11103E+12,2,5,126.8405229
1.11103E+12,2,4,206.1363636
1.11103E+12,1,1,138.3333333
1.11103E+12,1,3,146.2447786
1.11103E+12,1,7,83.8350175
1.11103E+12,2,3,160.2185185
1.11103E+12,2,1,303.75
1.11103E+12,1,4,114.2416667
1.11103E+12,2,13,223.6240842
1.11103E+12,1,1,87.75862069
1.11103E+12,2,8,252.8636676
1.11103E+12,2,3,226.3636364
1.11103E+12,2,5,152.8318687
1.11103E+12,2,1,209
1.11103E+12,1,1,138.4444444
1.11103E+12,1,15,89.17860179
1.11103E+12,2,3,114.0188934
1.11103E+12,2,4,162.8513884
1.11103E+12,2,2,145
1.11103E+12,1,1,126.3265306
1.11103E+12,1,2,87.625
1.11103E+12,2,3,208.2323232
1.11103E+12,1,1,104.3181818
1.11103E+12,2,9,229.3440818
1.11103E+12,2,12,206.2776009
1.11103E+12,1,2,122.4204545
1.11103E+12,2,5,217.4652237
1.11103E+12,2,21,177.4882678
1.11103E+12,1,1,111.6949153
1.11103E+12,2,2,299.8125
1.11103E+12,1,1,127.3913043
1.11103E+12,2,1,279
1.11103E+12,1,25,84.140888
1.11103E+12,2,24,189.7020795
1.11103E+12,1,3,127.2061875
1.11103E+12,1,3,131.4803728
1.11103E+12,2,4,264.3809524
1.11103E+12,1,1,85.20833333
1.11103E+12,2,10,194.1538462
1.11103E+12,1,1,46.23376623
1.11103E+12,2,4,163.931891
1.11103E+12,2,2,197.7352941
1.11103E+12,1,1,66.14457831
1.11103E+12,2,5,136.0912879
1.11103E+12,1,7,84.38124078
1.11103E+12,2,14,197.6581516
1.11103E+12,1,2,89.91170906
1.11103E+12,2,9,172.8540459
1.11103E+12,1,2,93.72843823
1.11103E+12,2,9,157.0912859
1.11103E+12,1,8,98.90235256
1.11103E+12,2,4,237.7912879
1.11103E+12,1,3,96.09029973
1.11103E+12,1,8,101.401623
1.11103E+12,1,1,73.38235294
1.11103E+12,2,1,214.4444444
1.11103E+12,1,1,123.5714286
1.11103E+12,2,4,188.8003663
1.11103E+12,1,10,72.22637735
1.11103E+12,2,4,178.7482517
1.11103E+12,1,8,147.2253512
1.11103E+12,2,7,327.3551369
1.11103E+12,1,1,149.6078431
1.11103E+12,1,4,76.14451624
1.11103E+12,2,4,272.2178932
1.11103E+12,1,4,111.5288352
1.11103E+12,1,8,70.95500659
1.11103E+12,2,5,192.3027778
1.11103E+12,1,4,133.8186644
1.11103E+12,1,11,118.7177118
1.11103E+12,2,5,271.872619
1.11103E+12,1,1,100.8823529
1.11103E+12,1,12,117.0857831
1.11103E+12,2,4,300.6028139
1.11103E+12,1,4,107.9099937
1.11103E+12,1,3,116.4351664
1.11103E+12,2,3,312.2402597
1.11103E+12,1,3,134.6851852
1.11103E+12,2,2,180.3571429
1.11103E+12,2,2,273.1666667
1.11103E+12,1,2,77.45454545
1.11103E+12,2,15,176.3720338
1.11103E+12,1,4,106.0219542
1.11103E+12,2,2,409.75
1.11103E+12,1,1,84.1509434
1.11103E+12,1,1,87.58064516
1.11103E+12,2,4,193.6881944
1.11103E+12,2,1,246
1.11103E+12,2,2,239.0769231
1.11103E+12,1,2,115.6948798
1.11103E+12,1,4,127.4180665
1.11103E+12,2,3,282.8119658
1.11103E+12,2,3,373.6858974
1.11103E+12,2,1,306.6666667
1.11103E+12,1,5,100.4330241
1.11103E+12,2,8,231.559342
1.11103E+12,1,1,67.53623188
1.11103E+12,2,3,193.8888889
1.11103E+12,1,1,102.96875
1.11103E+12,2,3,185.1096257
1.11103E+12,1,1,96
1.11103E+12,1,3,100.9406566
1.11103E+12,2,2,336.7222222
1.11103E+12,1,1,134.9122807
1.11103E+12,2,3,317.9259259
1.11103E+12,1,3,130.1805661
1.11103E+12,1,1,97.55102041
1.11103E+12,1,1,110.2816901
1.11103E+12,2,11,322.7731864
1.11103E+12,1,1,104.4
1.11103E+12,2,14,303.7085198
1.11103E+12,1,1,114.9056604
1.11103E+12,2,4,270.0833333
1.11103E+12,1,3,95.31924182
1.11103E+12,2,5,176.2050531
1.11103E+12,2,1,178.4210526
1.11103E+12,1,1,124.8214286
1.11103E+12,2,20,243.1006685
1.11103E+12,1,1,133.8
1.11103E+12,2,1,320.7692308
1.11103E+12,1,3,112.7771804
1.11103E+12,2,16,159.820065
1.11103E+12,2,4,165.9404762
1.11103E+12,2,3,245.4615385
1.11103E+12,1,1,148.4615385
1.11103E+12,2,3,265.6909757
1.11103E+12,1,1,136.2790698
1.11103E+12,1,2,129.7395994
1.11103E+12,1,2,130.2222222
1.11103E+12,2,2,220.7142857
1.11103E+12,1,3,127.0709325
1.11103E+12,2,18,293.1946228
1.11103E+12,1,1,88.73015873
1.11103E+12,2,3,207.1634615
1.11103E+12,1,1,113.4693878
1.11103E+12,2,5,233.4666667
1.11103E+12,1,1,113.943662
1.11103E+12,2,9,324.4705613
1.11103E+12,2,6,232.1354756
1.11103E+12,1,2,93.32326007
1.11103E+12,2,12,280.3714593
1.11103E+12,2,1,299
1.11103E+12,1,2,155.4761905
1.11103E+12,2,2,263.7698413
1.11103E+12,1,1,99.87179487
1.11103E+12,1,3,115.4575793
1.11103E+12,2,1,183
1.11103E+12,2,8,237.0025424
1.11103E+12,1,1,92.60869565
1.11103E+12,2,20,200.9813125
1.11103E+12,2,18,217.3526759
1.11103E+12,1,4,52.11092624
1.11103E+12,2,22,218.1760002
1.11103E+12,1,2,73.36363636
1.11103E+12,2,1,210.6666667
1.11103E+12,1,1,81.48148148
1.11103E+12,2,4,215.03125
1.11103E+12,1,1,70.15384615
1.11103E+12,1,4,126.3468615
1.11103E+12,2,1,370
1.11103E+12,1,3,128.9258983
1.11103E+12,2,3,309.7643098
1.11103E+12,1,1,90.80645161
1.11103E+12,1,1,96.66666667
1.11103E+12,2,1,202.1428571
1.11103E+12,1,2,84.23809524
1.11103E+12,1,6,112.0648967
1.11103E+12,2,3,225.2857143
1.11103E+12,2,3,174.3269231
1.11103E+12,1,1,65.10869565
1.11103E+12,2,12,204.1054894
1.11103E+12,1,2,175.8888889
1.11103E+12,1,16,121.6550977
1.11103E+12,2,4,226.3643791
1.11103E+12,1,5,98.82650076
1.11103E+12,1,2,95.84415584
1.11103E+12,2,1,357
1.11103E+12,1,12,78.12130923
1.11103E+12,2,3,214.4795322
1.11103E+12,1,2,127.2176871
1.11103E+12,1,7,82.73597211
1.11103E+12,2,90,190.707203
1.11103E+12,1,4,128.1882326
1.11103E+12,2,1,297.2727273
1.11103E+12,1,3,111.3727467
1.11103E+12,1,5,112.8908242
1.11103E+12,2,7,255.0026799
1.11103E+12,2,3,83.5025641
1.11103E+12,1,3,88.35113035
1.11103E+12,2,19,148.3485678
1.11103E+12,2,3,254.3073593
1.11103E+12,1,3,128.7939944
1.11103E+12,2,8,326.7477106
1.11103E+12,1,2,58.35043988
1.11103E+12,2,15,142.517711
1.11103E+12,2,3,126.4542865
1.11103E+12,2,9,139.7794613
1.11103E+12,1,2,102.8074202
1.11103E+12,2,10,254.8747419
1.11103E+12,1,4,92.95574117
1.11103E+12,1,7,134.4311298
1.11103E+12,2,7,310.3040293
1.11103E+12,1,1,140.5555556
1.11103E+12,2,3,354.7261905
1.11103E+12,1,1,120.3773585
1.11103E+12,2,2,258.8736264
1.11103E+12,1,1,129.0243902
1.11103E+12,2,1,410
1.11103E+12,2,5,251.4194444
1.11103E+12,1,3,93.1626896
1.11103E+12,2,1,254.4444444
1.11103E+12,2,2,336.7222222
1.11103E+12,2,4,235.4395079
1.11103E+12,1,3,99.39360278
1.11103E+12,2,9,260.3819144
1.11103E+12,2,3,239
1.11103E+12,1,1,144.4680851
1.11103E+12,1,1,69.50617284
1.11103E+12,2,34,167.818004
1.11103E+12,1,2,71.5165996
1.11103E+12,2,2,115.6041667
1.11103E+12,1,4,94.48683506
1.11103E+12,2,2,241.2166667
1.11103E+12,1,1,120.2040816
1.11103E+12,2,2,210.6108597
1.11103E+12,1,2,124.3012798
1.11103E+12,2,4,296.5851648
1.11103E+12,1,2,130.5714286
1.11103E+12,2,8,291.375
1.11103E+12,1,1,101.0714286
1.11103E+12,2,5,223.1036325
1.11103E+12,1,2,144.9269006
1.11103E+12,1,1,113.5897436
1.11103E+12,2,4,316.8221154
1.11103E+12,1,3,138.0257937
1.11103E+12,2,4,339.3368056
1.11103E+12,1,3,124.3411581
1.11103E+12,2,2,154.3303571
1.11103E+12,2,14,191.4663071
1.11103E+12,1,1,121.7073171
1.11103E+12,2,1,275.7142857
1.11103E+12,1,2,109.6190476
1.11103E+12,1,3,87.94011544
1.11103E+12,2,1,110.7407407
1.11103E+12,1,1,93.83333333
1.11103E+12,1,2,82.80487805
1.11103E+12,1,1,123.6956522
1.11103E+12,2,2,158.1447964
1.11103E+12,1,1,64.09090909
1.11103E+12,2,13,169.0821635
1.11103E+12,2,3,268.5833333
1.11103E+12,2,3,257.0447958
1.11103E+12,1,1,60.33057851
1.11103E+12,2,1,376
1.11103E+12,1,2,100.8680283
1.11103E+12,1,1,85.03921569
1.11103E+12,1,1,104.0425532
1.11103E+12,1,2,89.61612022
1.11103E+12,1,4,64.16459216
1.11103E+12,2,9,191.3478836
1.11103E+12,1,5,133.0833333
1.11103E+12,2,6,293.6828866
1.11103E+12,2,1,166
1.11103E+12,1,1,132.2058824
1.11103E+12,2,11,298.4153384
1.11103E+12,2,1,169
1.11103E+12,2,2,290.3496503
1.11103E+12,1,2,109.7015915
1.11103E+12,1,1,149.5348837
1.11103E+12,2,1,294.1666667
1.11103E+12,1,1,125.6896552
1.11103E+12,2,3,279.0572391
1.11103E+12,1,1,120.8695652
1.11103E+12,1,1,124.8214286
1.11103E+12,2,3,195.7178932
1.11103E+12,1,6,121.542061
1.11103E+12,2,2,372.1008403
1.11103E+12,1,1,135.9459459
1.11103E+12,1,3,129.0833333
1.11103E+12,2,3,289.2861953
1.11103E+12,1,1,137.8
1.11103E+12,1,2,118.5365854
1.11103E+12,2,2,315.5555556
1.11103E+12,2,2,252.7826087
1.11103E+12,1,1,153.4146341
1.11103E+12,2,2,338.0208333
1.11103E+12,1,8,131.6109871
1.11103E+12,2,4,292.2525738
1.11103E+12,2,9,302.8080808
1.11103E+12,1,4,111.7024776
1.11103E+12,2,5,290.4057168
1.11103E+12,1,2,91.18939394
1.11103E+12,1,1,135.5357143
1.11103E+12,2,3,326.8452381
1.11103E+12,1,2,94.90196078
1.11103E+12,2,1,111.1538462
1.11103E+12,2,3,294.7435897
1.11103E+12,1,3,73.58064775
1.11103E+12,2,4,244.702381
1.11103E+12,1,4,127.0253304
1.11103E+12,2,6,332.1180556
1.11103E+12,1,2,135.8333333
1.11103E+12,2,4,278.5535714
1.11103E+12,1,2,121.6480024
1.11103E+12,2,1,365.7142857
1.11103E+12,2,2,180.8888889
1.11103E+12,1,1,101.8181818
1.11103E+12,1,1,132.0689655
1.11103E+12,2,5,293.9793651
1.11103E+12,1,1,130.2898551
1.11103E+12,2,3,266.546003
1.11103E+12,1,2,148.5897436
1.11103E+12,2,4,320.040404
1.11103E+12,1,5,127.0672021
1.11103E+12,2,10,337.4694639
1.11103E+12,2,17,177.0603328
1.11103E+12,1,7,119.4842098
1.11103E+12,2,10,286.7055428
1.11103E+12,1,1,99.77272727
1.11103E+12,2,13,173.2860121
1.11103E+12,1,1,119.5918367
1.11103E+12,2,7,201.0414348
1.11103E+12,1,4,106.4204318
1.11103E+12,2,6,276.1346709
1.11103E+12,1,4,79.23761413
1.11103E+12,1,1,95.5952381
1.11103E+12,2,3,198.945083
1.11103E+12,1,4,72.97319167
1.11103E+12,2,6,134.3184471
1.11103E+12,1,1,110.4
1.11103E+12,1,3,120.2090592
1.11103E+12,1,4,65.93282209
1.11103E+12,2,12,168.4344432
1.11103E+12,1,1,101.0714286
1.11103E+12,2,2,258.0113636
1.11103E+12,1,3,116.6434824
1.11103E+12,2,2,180.7142857
1.11103E+12,2,3,157.0833333
1.11103E+12,2,1,170
1.11103E+12,2,1,174.1176471
1.11103E+12,1,1,95.38461538
1.11103E+12,2,2,183.989899
1.11103E+12,1,1,110.9803922
1.11103E+12,2,3,226.3611111
1.11103E+12,2,1,310
1.11103E+12,1,4,74.48877007
1.11103E+12,2,8,144.2892389
1.11103E+12,1,6,57.18713842
1.11103E+12,2,7,141.6703772
1.11103E+12,1,2,153.524061
1.11103E+12,2,6,339.0046296
1.11103E+12,1,3,125.516235
1.11103E+12,1,1,144.1176471
1.11103E+12,1,1,129.2156863
1.11103E+12,1,12,143.2885888
1.11103E+12,1,1,136.1363636
1.11103E+12,1,5,96.73008121
1.11103E+12,1,2,79.11458333
1.11103E+12,2,2,203.8333333
1.11103E+12,2,4,227.6007326
1.11103E+12,1,1,96.82539683
1.11103E+12,2,15,173.713816
1.11103E+12,1,3,107.9490715
1.11103E+12,2,8,213.6892928
1.11103E+12,1,3,80.6375
1.11103E+12,1,2,100.4309764
1.11103E+12,2,2,134.25
1.11103E+12,1,1,78.88888889
1.11103E+12,2,4,142.5446429
1.11103E+12,1,2,135.9255567
1.11103E+12,2,3,291.8333333
1.11103E+12,1,2,133.9934426
1.11103E+12,2,16,309.1581691
1.11103E+12,1,1,139.5744681
1.11103E+12,1,6,111.5661376
1.11103E+12,2,3,232.9550025
1.11103E+12,1,2,142.9455236
1.11103E+12,1,9,53.36550028
1.11103E+12,2,22,149.1020532
1.11103E+12,1,2,125.9133127
1.11103E+12,2,5,230.9935441
1.11103E+12,2,3,189.1880342
1.11103E+12,2,8,258.6712073
1.11103E+12,1,1,68.87323944
1.11103E+12,2,6,171.1633852
1.11103E+12,1,1,60.28985507
1.11103E+12,2,4,143.8349078
1.11103E+12,1,8,93.55710564
1.11103E+12,2,7,187.8855311
1.11103E+12,1,1,63.33333333
1.11103E+12,2,3,124.1625817
1.11103E+12,2,6,123.3226496
1.11103E+12,1,1,96.5
1.11103E+12,2,5,255.3214286
1.11103E+12,1,2,141.8830095
1.11103E+12,2,1,128.6666667
1.11103E+12,2,10,157.3504163
1.11103E+12,1,2,101.4510128
1.11103E+12,1,1,141.0909091
1.11103E+12,1,2,205.4166667
1.11103E+12,2,3,271.8888889
1.11103E+12,1,3,104.9781922
1.11103E+12,2,2,231.1752137
1.11103E+12,1,3,90.99001778
1.11103E+12,2,1,255
1.11103E+12,1,1,96.81818182
1.11103E+12,1,1,110
1.11103E+12,2,3,241.8333333
1.11103E+12,1,1,130.8888889
1.11103E+12,1,1,155.8536585
1.11103E+12,1,34,116.7237561
1.11103E+12,2,19,282.8054073
1.11103E+12,2,4,359.6696429
1.11103E+12,1,3,95.17305996
1.11103E+12,2,1,176
1.11103E+12,1,2,85.54010025
1.11103E+12,1,4,115.0927261
1.11103E+12,2,8,261.578373
1.11103E+12,1,1,99.40298507
1.11103E+12,2,11,307.7161387
1.11103E+12,1,1,112.96875
1.11103E+12,1,2,82.80852995
1.11103E+12,2,6,194.6805308
1.11103E+12,2,2,162.5
1.11103E+12,1,1,71.86666667
1.11103E+12,1,2,91.08898305
1.11103E+12,1,1,104.1304348
1.11103E+12,2,2,200.9134615
1.11103E+12,1,3,86.2788671
1.11103E+12,2,5,263.9956987
1.11103E+12,1,5,98.08191856
1.11103E+12,2,1,243.3333333
1.11103E+12,2,2,199.375
1.11103E+12,1,1,104.8
1.11103E+12,2,1,319
1.11103E+12,1,1,81.2962963
1.11103E+12,2,1,124.2105263
1.11103E+12,1,1,86
1.11103E+12,2,4,174.6709559
1.11103E+12,2,7,217.9374673
1.11103E+12,1,1,124.6
1.11103E+12,2,2,280.3125
1.11103E+12,1,2,122.667264
1.11103E+12,1,1,126.2068966
1.11103E+12,1,1,144.2222222
1.11103E+12,2,2,332.3232323
1.11103E+12,2,2,307.5
1.11103E+12,1,9,115.4218829
1.11103E+12,2,21,268.05773
1.11103E+12,2,16,178.041542
1.11103E+12,1,2,99.50475367
1.11103E+12,2,7,235.6068194
1.11103E+12,1,1,81.96721311
1.11103E+12,2,3,243.4861111
1.11103E+12,1,6,135.9847408
1.11103E+12,2,5,273.0308802
1.11103E+12,2,3,205.6455026
1.11103E+12,1,2,132.1609195
1.11103E+12,2,1,316.4285714
1.11103E+12,1,1,120.5
1.11103E+12,2,1,277.5
1.11103E+12,2,3,276.7474747
1.11103E+12,2,4,272.5
1.11103E+12,2,1,223.5714286
1.11103E+12,1,1,68.45070423
1.11103E+12,2,1,208.1818182
1.11103E+12,1,1,95.55555556
1.11103E+12,2,1,190
1.11103E+12,1,1,59.88888889
1.11103E+12,2,1,120.5263158
1.11103E+12,2,8,168.714178
1.11103E+12,1,1,120.8474576
1.11103E+12,2,1,365.5555556
1.11103E+12,2,4,213.3951465
1.11103E+12,1,1,61.04477612
1.11103E+12,2,2,156.75
1.11103E+12,2,3,204.4444444
1.11103E+12,1,2,109.981685
1.11103E+12,2,1,206.4285714
1.11103E+12,1,2,124.2516722
1.11103E+12,2,6,221.7665715
1.11103E+12,2,2,246.25
1.11103E+12,1,1,91.77419355
1.11103E+12,1,2,101.5310345
1.11103E+12,2,2,262.8333333
1.11103E+12,1,2,150.9572072
1.11103E+12,2,1,260.8333333
1.11103E+12,1,1,125.6896552
1.11103E+12,2,2,349.3269231
1.11103E+12,1,1,105.1315789
1.11103E+12,1,1,99.84848485
1.11103E+12,2,7,286.2958468
1.11103E+12,2,4,283.5011962
1.11103E+12,1,1,124.4117647
1.11103E+12,2,3,294.4132037
1.11103E+12,2,5,137.026555
1.11103E+12,1,1,48.85416667
1.11103E+12,2,4,131.2171053
1.11103E+12,1,1,50.83333333
1.11103E+12,2,6,116.4124402
1.11103E+12,1,1,54.6875
1.11103E+12,2,4,134.0296856
1.11103E+12,2,4,202.7977941
1.11103E+12,2,5,217.7053846
1.11103E+12,2,2,136.6176471
1.11103E+12,2,1,170
1.11103E+12,1,6,76.27377168
1.11103E+12,2,8,183.5022153
1.11103E+12,1,2,43.08926729
1.11103E+12,2,22,135.5005629
1.11103E+12,1,1,83.50877193
1.11103E+12,2,6,184.1389625
1.11103E+12,1,3,178.2012195
1.11103E+12,1,3,60.3383771
1.11103E+12,2,7,138.6054912
1.11103E+12,1,2,109.9090909
1.11103E+12,2,4,209.5268065
1.11103E+12,1,4,62.74785495
1.11103E+12,2,4,108.3473193
1.11103E+12,1,1,59.61038961
1.11103E+12,2,12,152.938726
1.11103E+12,1,1,135.9574468
1.11103E+12,2,1,154.5
1.11103E+12,1,4,94.81056775
1.11103E+12,2,10,206.4548387
1.11103E+12,2,4,236.5413437
1.11103E+12,2,5,182.5008242
1.11103E+12,1,1,99.84375
1.11103E+12,2,3,286.7641326
1.11103E+12,1,2,114.2288136
1.11103E+12,1,1,72.71428571
1.11103E+12,1,2,150.4931247
1.11103E+12,2,3,302.5
1.11103E+12,1,4,131.6046613
1.11103E+12,2,9,349.2497194
1.11103E+12,1,11,95.61891473
1.11103E+12,2,3,242.6361656
1.11103E+12,2,4,211.1818182
1.11103E+12,1,1,62.53333333
1.11103E+12,2,6,164.4664595
1.11103E+12,1,16,59.34691126
1.11103E+12,2,20,136.119988
1.11103E+12,1,1,57.91666667
1.11103E+12,2,11,181.9194892
1.11103E+12,1,3,99.50768902
1.11103E+12,2,3,262.7619048
1.11103E+12,1,2,125.9016393
1.11103E+12,1,1,83.18181818
1.11103E+12,2,3,227.5694444
1.11103E+12,1,2,89.21990741
1.11103E+12,1,1,77.18181818
1.11103E+12,2,7,226.932282
1.11103E+12,1,1,97.2
1.11103E+12,1,2,99.44505981
1.11103E+12,2,10,245.7773116
1.11103E+12,1,3,82.86253426
1.11103E+12,2,8,215.2590118
1.11103E+12,2,14,288.7977994
1.11103E+12,1,1,120.6896552
1.11103E+12,2,2,317.8846154
1.11103E+12,1,1,87.41071429
1.11103E+12,2,8,383.6383929
1.11103E+12,1,7,92.88770263
1.11103E+12,2,12,280.9650581
1.11103E+12,1,1,43.25301205
1.11103E+12,1,1,142.9268293
1.11103E+12,1,1,98.22580645
1.11103E+12,1,1,94.35897436
1.11103E+12,1,3,106.2133437
1.11103E+12,2,3,227.5555556
1.11103E+12,2,3,172.6111111
1.11103E+12,1,5,100.434089
1.11103E+12,1,1,143.7037037
1.11103E+12,1,8,95.76152479
1.11103E+12,1,1,99.83333333
1.11103E+12,2,2,219.8181818
1.11103E+12,1,1,113.0188679
1.11103E+12,2,5,172.7689542
1.11103E+12,1,1,56.71875
1.11103E+12,1,5,117.8092213
1.11103E+12,2,4,242.3005952
1.11103E+12,1,1,119.75
1.11103E+12,2,3,218.3333333
1.11103E+12,1,2,109.7556497
1.11103E+12,2,3,321.3852814
1.11103E+12,1,2,118.8235294
1.11103E+12,2,5,192.8174603
1.11103E+12,1,6,113.1810133
1.11103E+12,2,3,313.6590909
1.11103E+12,1,1,110.9803922
1.11103E+12,1,1,96.6
1.11103E+12,2,4,119.7916667
1.11103E+12,1,1,120
1.11103E+12,1,1,97.9
1.11103E+12,2,3,294.6666667
1.11103E+12,1,1,134.75
1.11103E+12,2,3,276.6474359
1.11103E+12,1,2,109.4537037
1.11103E+12,2,2,282.5
1.11103E+12,1,2,83.31533029
1.11103E+12,2,12,255.8887536
1.11103E+12,1,3,134.030945
1.11103E+12,1,5,90.75979292
1.11103E+12,2,13,245.3793898
1.11103E+12,1,4,88.83485116
1.11103E+12,1,1,71.32653061
1.11103E+12,2,9,200.6366843
1.11103E+12,1,6,118.2764746
1.11103E+12,2,4,287.1070076
1.11103E+12,1,1,141.3953488
1.11103E+12,1,2,94.45367204
1.11103E+12,2,2,284.5454545
1.11103E+12,1,1,93.39285714
1.11103E+12,2,1,219
1.11103E+12,1,3,78.51772107
1.11103E+12,2,11,174.9931571
1.11103E+12,1,2,123.1773399
1.11103E+12,2,2,235.2192982
1.11103E+12,1,1,121.2307692
1.11103E+12,2,3,350.966589
1.11103E+12,1,11,74.23366099
1.11103E+12,2,13,177.860348
1.11103E+12,2,31,219.7597573
1.11103E+12,1,1,57.5308642
1.11103E+12,2,6,132.3502024
1.11103E+12,1,6,152.9434282
1.11103E+12,2,3,269.1851852
1.11103E+12,1,2,112.0634921
1.11103E+12,1,3,74.4755388
1.11103E+12,2,4,156.2253788
1.11103E+12,2,4,306.453373
1.11103E+12,2,2,219.8181818
1.11103E+12,1,2,101.5027322
1.11103E+12,2,2,275.1623377
1.11103E+12,1,1,101.5
1.11103E+12,2,4,297.3779762
1.11103E+12,2,2,239.1111111
1.11103E+12,1,5,108.4862122
1.11103E+12,2,10,230.7952409
1.11103E+12,1,1,130
1.11103E+12,2,1,296.9230769
1.11103E+12,1,1,79.13793103
1.11103E+12,2,1,276.1538462
1.11103E+12,2,4,280.0978107
1.11103E+12,1,1,115.6140351
1.11103E+12,2,1,408.1818182
1.11103E+12,1,1,87.2
1.11103E+12,2,8,247.5069444
1.11103E+12,2,7,202.1882483
1.11103E+12,1,3,86.29862793
1.11103E+12,2,2,240.6176471
1.11103E+12,1,1,75.79710145
1.11103E+12,1,1,117.3684211
1.11103E+12,1,1,93.01369863
1.11103E+12,1,3,98.12578145
1.11103E+12,1,1,148.7234043
1.11103E+12,1,3,104.4896442
1.11103E+12,2,3,292.0328283
1.11103E+12,1,2,81.2962963
1.11103E+12,2,24,213.9939023
1.11103E+12,1,4,101.0059415
1.11103E+12,1,1,98.16666667
1.11103E+12,2,12,219.370005
1.11103E+12,2,2,223.4166667
1.11103E+12,1,3,53.28703704
1.11103E+12,2,4,98.78423203
1.11103E+12,1,1,131.7021277
1.11103E+12,2,25,145.2986321
1.11103E+12,1,2,77.99196787
1.11103E+12,2,5,202.3138375
1.11103E+12,1,1,77
1.11103E+12,2,5,179.3844156
1.11103E+12,2,7,198.8881674
1.11103E+12,1,1,158.2926829
1.11103E+12,1,5,105.5501141
1.11103E+12,2,3,173.3921569
1.11103E+12,2,6,123.8909123
1.11103E+12,1,3,97.92623124
1.11103E+12,2,3,138.0252101
1.11103E+12,1,4,115.1178447
1.11103E+12,2,15,262.6088955
1.11103E+12,1,10,140.2807959
1.11103E+12,2,1,476.6666667
1.11103E+12,2,4,202.0033213
1.11103E+12,1,3,81.01804809
1.11103E+12,2,5,176.9487118
1.11103E+12,1,1,125.4716981
1.11103E+12,2,2,275.8116883
1.11103E+12,1,1,65.25773196
1.11103E+12,2,4,324.7386364
1.11103E+12,1,2,80.73049645
1.11103E+12,1,6,103.9569761
1.11103E+12,2,6,234.115232
1.11103E+12,1,2,87.92697466
1.11103E+12,2,4,238.875
1.11103E+12,1,1,56.20689655
1.11103E+12,2,1,118.125
1.11103E+12,1,1,93.93442623
1.11103E+12,1,1,176.0526316
1.11103E+12,1,2,135.3012334
1.11103E+12,2,2,250.9090909
1.11103E+12,1,1,115.3448276
1.11103E+12,2,1,221.6666667
1.11103E+12,2,2,199.3333333
1.11103E+12,1,1,111.9512195
1.11103E+12,2,3,236.8434343
1.11103E+12,2,15,203.2732502
1.11103E+12,1,1,88.73015873
1.11103E+12,1,4,144.1530337
1.11103E+12,2,12,332.9602411
1.11103E+12,1,3,116.5277173
1.11103E+12,2,4,331.0992063
1.11103E+12,2,4,230.1634615
1.11103E+12,1,1,80.63829787
1.11103E+12,1,1,146.6666667
1.11103E+12,1,3,96.78362573
1.11103E+12,2,3,266.7063492
1.11103E+12,1,3,84.41525424
1.11103E+12,2,6,220.293771
1.11103E+12,2,3,189.1203704
1.11103E+12,2,5,223.0611111
1.11103E+12,1,4,97.58888774
1.11103E+12,2,2,271.6666667
1.11103E+12,1,2,132.0714286
1.11103E+12,1,5,83.37265512
1.11103E+12,2,4,114.2229921
1.11103E+12,1,1,134
1.11103E+12,2,3,250.5844156
1.11103E+12,1,3,133.1808279
1.11103E+12,2,1,248.1818182
1.11103E+12,1,1,116.3768116
1.11103E+12,2,6,176.278181
1.11103E+12,2,1,230.6666667
1.11103E+12,1,4,125.4989754
1.11103E+12,2,4,197.8253968
1.11103E+12,1,2,134.197031
1.11103E+12,2,3,345.2299552
1.11103E+12,2,8,180.9402668
